title,price_per_m²,project_name,address,price,area,bedroom,bathroom,url,posted_date,expired_date,project_status,investor,broker_name,broker_rank,project_area_range,number_of_apartments,number_of_buildings
"Bán CC Masteri Thảo Điền 3PN SPA cho người nước ngoài , 9,3 tỷ, 95m2, giá ưu đãi, Q2, HCM",97.9,Masteri Thảo Điền," Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",9.3,95.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/ban-cc-3pn-spa-cho-nguoi-nuoc-ngoai-9-3-ty-95m2-gia-uu-dai-q2-hcm-pr42094515,05/02/2025,20/02/2025,Đã bàn giao,Masterise Homes,Nan,,45-100 m²,3021.0,5.0
"Bán căn hộ The Krista, Căn 3pn 2wc, NTCB, Giá 5,160 tỷ bao thuế phí, Lh xem nhà",50.59,The Krista," Nguyễn Duy Trinh, Bình Trưng Đông, Quận 2, Hồ Chí Minh",5.16,102.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-prj-the-krista/ban-3pn-2wc-ntcb-gia-5-160-ty-bao-thue-phi-lh-xem-nha-mr-quang-pr42067850,05/02/2025,15/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,70-152 m²,344.0,2.0
"Bán Căn hộ Masteri An Phú 5,2 tỷ, 52m2, uy tín hàng hiếm tại Thảo Điền, Q2, HCM",100.0,Masteri An Phú," Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",5.2,52.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-an-phu/b-5-2-ty-52m2-uy-tin-hg-hiem-tai-q2-hcm-pr42099372,05/02/2025,20/02/2025,Đã bàn giao,Masterise Homes,Nan,,,900.0,2.0
"Hot - Chủ cần bán gấp căn hộ 2PN Zeit River Thủ Thiêm, giá kịch sàn 14,5 tỷ rẻ nhất thị trường",161.11,Zeit River Thủ Thiêm," Phường An Khánh, Quận 2, Hồ Chí Minh",14.5,90.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-an-khanh-prj-zeit-river-thu-thiem/t-chu-ban-gap-cao-cap-2-pn-gia-kich-san-tot-nhat-thi-truong-pr42099377,05/02/2025,15/02/2025,23/7/2023 mở bán tiếp GĐ2,Công ty GS Engineering & Construction,Nan,,50-140 m²,300.0,2.0
"Căn hộ New City Thủ Thiêm tầng cao 61m2 full nội thất, hướng Đông Nam",77.87,New City Thủ Thiêm," Đường Mai Chí Thọ, Phường Bình Khánh, Quận 2, Hồ Chí Minh",4.75,61.0,,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-binh-khanh-prj-new-city-thu-thiem/-tang-cao-61m2-full-noi-that-huong-dong-nam-pr41995515,01/02/2025,11/02/2025,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Nan,,45-300 m²,1229.0,4.0
New City Thủ Thiêm 1PN 1WC 50M2 cần bán,76.0,New City Thủ Thiêm," Đường Mai Chí Thọ, Phường Bình Khánh, Quận 2, Hồ Chí Minh",3.8,50.0,,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-binh-khanh-prj-new-city-thu-thiem/-1pn-1wc-50m2-ban-pr41995606,01/02/2025,11/02/2025,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Nan,,45-300 m²,1229.0,4.0
"Bán chung cư An Khang 3PN, 106m2 giá 5,45 tỷ có sổ hồng tại An Phú, q2",51.42,Cao ốc An Khang," Đường Số 19, Phường An Phú, Quận 2, Hồ Chí Minh",5.45,106.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-so-19-phuong-an-phu-prj-cao-oc-an-khang/b-khg-3pn-106m2-gia-5-9-ty-co-hong-tai-q2-pr41983696,05/02/2025,15/02/2025,Đã bàn giao,Công ty CP Đầu tư - Kinh Doanh Nhà (INTRESCO),Nan,,,288.0,2.0
"Bán căn hộ CC Centana Thủ Thiêm, Block A giá 3,3 tỷ, 61m2, 2PN, 2WC tại An Phú, Q2, HCM",54.1,Centana Thủ Thiêm," Mai Chí Thọ, An Phú, Quận 2, Hồ Chí Minh",3.3,61.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-centana-thu-thiem/b-cc-centa-3-87-ty-64m2-2pn-2wc-tai-q2-hcm-pr42046504,05/02/2025,15/02/2025,Bàn giao tháng 12/2018,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Nan,,,618.0,2.0
De Capella Quận 2 - chỉ còn duy nhất 15 căn giá gốc CĐT - CHCC 2 phòng ngủ MT đường Lương Định Của,60.0,De Capella," Phố Lương Định Của, Phường Bình Khánh, Quận 2, Hồ Chí Minh",4.8,80.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-luong-dinh-cua-phuong-binh-khanh-prj-de-capella/giam-manh-25-duy-nh-at-20-gia-goc-cdt-quan-2-chcc-2-phong-ngu-gia-chi-3-8-ty-pr39487579,05/02/2025,15/02/2025,Đã bàn giao,Công ty CP Quốc Cường Gia Lai,Nan,,51-102 m²,380.0,2.0
"Hàng hiếm căn 3PN - Giá gốc CĐT Paris Hoàng Kim, Quận 2 - trả chậm 0% trong 24tháng",69.62,Paris Hoàng Kim," Phố Lương Định Của, Phường Bình Khánh, Quận 2, Hồ Chí Minh",5.5,79.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-luong-dinh-cua-phuong-binh-khanh-prj-paris-hoang-kim/hang-hiem-3pn-gia-goc-cdt-quan-2-giam-manh-15-tra-cham-0-trong-24thang-pr40363060,05/02/2025,15/02/2025,5/2023: Đang bán 100 căn cuối,Đang cập nhật,Nan,,57-99 m²,417.0,2.0
"Bán căn góc 3PN+2 view ôm trọn SG phồn hoa + Giá bán gốc CĐT Paris Hoàng Kim, Quận 2 - Xem nhà ngay",77.78,Paris Hoàng Kim," Phố Lương Định Của, Phường Bình Khánh, Quận 2, Hồ Chí Minh",7.7,99.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-luong-dinh-cua-phuong-binh-khanh-prj-paris-hoang-kim/ban-goc-3pn-2view-om-tron-sg-phon-hoa-gia-ban-goc-cdt-quan-2-xem-nha-ngay-pr40380589,05/02/2025,15/02/2025,5/2023: Đang bán 100 căn cuối,Đang cập nhật,Nan,,57-99 m²,417.0,2.0
"Bán nhanh căn thương mại Blue Sky Tower, 2PN-2WC giá 2.3 tỷ Sở hữu lâu dài LH",37.1,Blue Sky Tower," Đường 63, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",2.3,62.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-63-phuong-binh-trung-dong-prj-blue-sky-tower/ban-nhanh-thuong-mai-2pn-2wc-gia-2-4-ty-so-huu-lau-dai-lh-pr40516327,05/02/2025,15/02/2025,Đã bàn giao,Công ty CP Tư vấn -Thương mại - Dịch vụ Địa ốc Hoàng Quân,Nan,,47-117 m²,260.0,
"Bán 4 phòng ngủ 170m2 suất SPA The Galleria Metropole, full nội thất, tầng cao, view trực diện sông",282.35,The Galleria Residence," Đường Đại Lộ Vòng Cung, Phường An Khánh, Quận 2, Hồ Chí Minh",48.0,170.0,4.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-an-khanh-prj-the-galleria-residence/ban-4-phong-ngu-170m2-suat-spa-metropole-full-noi-that-tang-cao-view-truc-dien-song-pr41916507,05/02/2025,15/02/2025,Đã bàn giao 3 tháp căn hộ cao 12 tầng,Công ty CP bất động sản SơnKim Land,Nan,,49-345 m²,456.0,
"Dự án có quỹ đất đẹp nhất tại quận 2 Sài Gòn, cạnh trường quốc tế Mỹ và cao tốc Long Thành Dầu Giây",120.0,Datxanhhomes Riverside," Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh",,70.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-song-hanh-phuong-an-phu-prj-datxanhhomes-riverside/du-co-quy-dat-dep-nhat-tai-qu-2-sai-gon-ch-truong-quoc-te-my-va-cao-toc-long-thh-dau-giay-pr41165589,05/02/2025,15/02/2025,Đang cập nhật tiến độ,Đang cập nhật,Nan,,,3175.0,12.0
"Homyland Riverside Quận 2 căn góc 3PN 2WC, giá 4 tỷ 460 tốt nhất thị trường, hỗ trợ vay ls tốt",46.95,Homyland Riverside," 403A, Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",4.46,95.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-prj-homyland-riverside/mo-ban-dot-cuoi-mmyland-quan2-nhieu-chinh-sach-uu-dai-3pn-2wc-gia-3ty950-pr39071051,01/02/2025,11/02/2025,Bàn giao năm 2019,Công ty TNHH Nông sản Tân Hoàn Mỹ,Nan,,74 - 108 m²,744.0,2.0
Độc quyền căn Studio 48m2 có ban công - NTCB như hình giá chỉ 2tỷ450 - The Sun Avenue Quận 2,54.17,The Sun Avenue," Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",2.6,48.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-the-sun-avenue/doc-quyen-studio-48m2-co-ban-cong-ntcb-nhu-hinh-gia-2ty450-quan-2-pr41969898,05/02/2025,15/02/2025,Đã bàn giao,Novaland Group,Nan,,,3000.0,8.0
"Phương Chi bán căn hộ chung cư Thủ Thiêm Xanh, căn 3PN, 91m2 full nội thất. 3,5 tỷ",38.46,Thủ Thiêm Xanh," Đường 63, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",3.5,91.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-63-phuong-binh-trung-dong-prj-thu-thiem-xanh/-chi-ban-3pn-91m2-full-noi-that-3-4-ty-pr40981216,05/02/2025,15/02/2025,Đã bàn giao,Công ty CP Đầu tư Thủ Thiêm,Nan,,,,
"Cantavil An Phú (2PN - 75m2 - 4.35 tỷ) vị trí đắc địa, có nội thất",58.0,Cantavil An Phú - Cantavil Premier," Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh",4.35,75.0,2.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-song-hanh-phuong-an-phu-prj-cantavil-an-phu-cantavil-premier/b-chuyen-ctavil-du-loai-dien-tich-75-80-98-120-150m2-gia-tot-nhat-tu-3-2-ty-pr28106480,05/02/2025,15/02/2025,Đã bàn giao,Công ty Cổ phần Daewon,Nan,,75-150 m²,390.0,
"Bán Lexington - 1 phòng ngủ - 2.8 tỷ, nội thất đẹp, có hợp đồng mua bán",56.7,Lexington Residence," Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh.",2.75,48.5,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-lexington-residence/ban-gap-gia-sot-nhat-1pn-ban-day-du-noi-that-gia-2-ty-nha-dep-pr36212226,05/02/2025,15/02/2025,Bàn giao tháng 3/2016,Novaland Group,Nan,,,1312.0,5.0
Độc quyền 3PN view sông Gateway Thảo Điền bán giá tốt nhất thị trường,132.52,Gateway Thảo Điền," Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",16.3,123.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-gateway-thao-dien/doc-quyen-3pn-view-song-ban-gia-tot-nhat-thi-truong-pr42099231,05/02/2025,15/02/2025,Đã bàn giao,Công ty CP bất động sản SơnKim Land,Nan,,48-96 m²,546.0,4.0
Căn hộ Paris Hoàng Kim giá ưu đãi (trực tiếp CĐT) liên hệ phòng kinh doanh,,Paris Hoàng Kim," Phố Lương Định Của, Phường Bình Khánh, Quận 2, Hồ Chí Minh",,67.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-luong-dinh-cua-phuong-binh-khanh-prj-paris-hoang-kim/-pais-ang-gia-tot-truc-tiep-cdt-lien-he-ms-pr41985918,05/02/2025,07/03/2025,5/2023: Đang bán 100 căn cuối,Đang cập nhật,Nan,,57-99 m²,417.0,2.0
"2PN Gateway giá tốt nhất thị trưởng chỉ 8.6 tỷ~92tr/m2, Liên hệ",92.47,Gateway Thảo Điền," Đường Xa Lộ Hà Nội, Phường Thảo Điền,  Quận 2, Hồ Chí Minh",8.6,93.0,2.0,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-gateway-thao-dien/2pn-gia-tot-nhat-thi-truong-chi-8-6-ty-92tr-m2-lien-he-pr42099275,05/02/2025,15/02/2025,Đã bàn giao,Công ty CP bất động sản SơnKim Land,Nan,,48-96 m²,546.0,4.0
Hàng hot - bán Lexington - 3 phòng - 97 m2 - 5.1 tỷ - có đủ nội thất,52.58,Lexington Residence," 67, Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",5.1,97.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-lexington-residence/ban-gap-sot-gia-thi-truong-2pn-du-noi-that-dien-tich-lon-82m2-gia-3-6-ty-cho-so-pr29456573,05/02/2025,15/02/2025,Bàn giao tháng 3/2016,Novaland Group,Nan,,,1312.0,5.0
Thảo Điền Green mua trực tiếp từ chủ đầu tư,127.42,Thảo Điền Green," Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",7.9,62.0,1.0,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-thao-dien-green/-mua-truc-tiep-tu-chu-dau-tu-pr42085370,05/02/2025,15/02/2025,Bàn giao ngày 2/8/2023,Công ty Cổ phần Đầu tư Bất động sản SIC,Nan,,54-400 m²,204.0,1.0
Bán căn sân vườn full nội thất 202m2+150m2 sân vườn giá chỉ 75 tỷ all in LH:,371.29,The River Thủ Thiêm," Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh",75.0,202.0,4.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-an-khanh-prj-the-river-thu-thiem/ban-san-vuon-full-noi-that-202m2-150m2-san-vuon-gia-chi-75-ty-all-in-lh-pr41692834,05/02/2025,15/02/2025,Đã bàn giao,Công Ty Cổ phần Phát triển Bất động sản Refico,Nan,,57-185 m²,525.0,3.0
Hùng Nguyễn: Chuyên mua bán căn hộ Zeit River Thủ Thiêm Căn 3PN/2WC giá chỉ 22.5 tỷ cam kết giá rẻ,180.0,Zeit River Thủ Thiêm," Phường An Khánh, Quận 2, Hồ Chí Minh",22.5,125.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-an-khanh-prj-zeit-river-thu-thiem/hung-nguyen-chuyen-mua-ban-3pn-2wc-gia-chi-22-5-ty-cam-ket-gia-re-pr41671120,05/02/2025,15/02/2025,23/7/2023 mở bán tiếp GĐ2,Công ty GS Engineering & Construction,Nan,,50-140 m²,300.0,2.0
"Bán căn góc 3PN Lumiere Riverside mặt tiền XLHN Q2, sổ hồng chính chủ, sẵn hđ thuê",145.23,Lumiere Riverside," Võ Nguyên Giáp, An Phú, Quận 2, Hồ Chí Minh",14.0,96.4,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-nguyen-giap-phuong-an-phu-prj-lumiere-riverside/ban-goc-3pn-mat-tien-xlhn-q2-so-hong-chinh-chu-san-hd-thue-pr41961917,05/02/2025,15/02/2025,Đang mở bán,Công ty CP Ðịa ốc Thảo Ðiền,Nan,,,,2.0
"Chính chủ bán góc Citi Home 73m2 2pn, 2wc giá 2,250 tỷ view Đông Nam . LH:",30.82,Citi Home," Phường Cát Lái, Quận 2, Hồ Chí Minh",2.25,73.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-cat-lai-prj-citi-home/chinh-chu-ban-goc-citihome-73m2-full-nt-ban-nhanh-gia-2-080-ty-lh-pr40178282,05/02/2025,15/02/2025,Đã bàn giao,Công ty Cổ phần Kiến Á,Nan,,50-85 m²,750.0,
"Căn góc Citi Soho bán nhanh giá 2,1 tỷ. LH:",35.0,Citi Soho," Phường Cát Lái, Quận 2, Hồ Chí Minh",2.1,60.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-cat-lai-prj-citi-soho/-goc-citisoho-ban-nhanh-gia-2-050-ty-lh-pr41464215,05/02/2025,15/02/2025,Bàn giao năm 2019,Công ty CP Kiến Á,Nan,,56-60 m²,781.0,
Chung cư nhỏ nhà ở xã hội duyệt mua là nhận nhà ở,27.42,Thủ Thiêm Green House," Đường Võ Chí Công, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",1.06,38.8,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-thanh-my-loi-prj-thu-thiem-green-house/-nho-nha-o-xa-hoi-duyet-mua-la-nhan-nha-o-pr41337584,05/02/2025,15/02/2025,4/2023: Cất nóc,Đang cập nhật,Nan,,36-58 m²,1040.0,
Cập nhật giá bán căn hộ Sadora Sala Đại Quang Minh. Giá 3PN-11 tỷ. LH,97.34,Sadora Sala," Đường Mai Chí Thọ, Phường An Lợi Đông, Quận 2, Hồ Chí Minh",11.0,113.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-loi-dong-prj-sadora-sala/cap-nhat-gia-ban-dai-quang-minh-gia-2pn-8-6-ty-3pn-11-ty-lh-pr42018220,05/02/2025,15/02/2025,Đã bàn giao,Công ty CP Đầu tư Địa ốc Đại Quang Minh,Nan,,,,
Cần bán gấp căn hộ Sadora Sala 2PN tầng thấp view trực diện hồ bơi. Giá tốt nhất Sadora,107.96,Sadora Sala," Mai Chí Thọ, An Lợi Đông, Quận 2, Hồ Chí Minh",9.5,88.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-loi-dong-prj-sadora-sala/-ban-gap-2pn-tang-thap-view-truc-dien-boi-gia-tot-nhat-pr42025767,05/02/2025,15/02/2025,Đã bàn giao,Công ty CP Đầu tư Địa ốc Đại Quang Minh,Nan,,,,
"Tin chính chủ - 1 phòng ngủ Đảo Kim Cương hàng hiếm full nội thất, 6 tỷ có HĐ thuê, hình thật 100%",105.26,Diamond Island," Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",6.0,57.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-binh-trung-tay-prj-diamond-island/tin-chinh-chu-1-phong-ngu-dao-kim-cuong-hang-hiem-full-noi-that-6-ty-co-hd-thue-hinh-that-100-pr41823090,05/02/2025,15/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
"Bán 3 phòng ngủ Đảo Kim Cương, nhà nội thất cơ bản view sông đẹp nhất khu vực. LH",114.29,Diamond Island," Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",13.6,119.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-binh-trung-tay-prj-diamond-island/ban-3-phong-ngu-dao-kim-cuong-nha-noi-that-co-ban-view-song-dep-nhat-khu-vuc-lh-pr41823320,05/02/2025,15/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
"Tin hay trong ngày - duplex 3PN Feliz En Vista view sông, giá 14,5 tỷ full nt. LH",109.02,Feliz En Vista," Đường Đồng Văn Cống, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",14.5,133.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-van-cong-phuong-thanh-my-loi-prj-feliz-en-vista/duplex-2pn-hiem-i-view-tron-boi-gia-7-4-ty-li-he-0918957946-pr37382274,05/02/2025,15/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,,1127.0,4.0
"Mua ngay căn hộ sân vườn 1 phòng ngủ Feliz En Vista, 71m2, giá 7,2 tỷ full NT.",101.41,Feliz En Vista," Đường Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh.",7.2,71.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dong-van-cong-phuong-thanh-my-loi-prj-feliz-en-vista/ban-1pn-58m2-3-ty-8-nt-co-ban-0977680053-em-chuy-pr37383163,05/02/2025,15/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,,1127.0,4.0
"Bán căn hộ 2PN - 2wc, diện tích 61m2 New City. Giá 4.2 tỷ",68.85,New City Thủ Thiêm," 17, Đường Mai Chí Thọ, Phường Bình Khánh, Quận 2, Hồ Chí Minh",4.2,61.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-binh-khanh-prj-new-city-thu-thiem/ban-2pn-2wc-dien-tich-61m2-gia-4-2-ty-pr42097367,05/02/2025,15/02/2025,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Nan,,45-300 m²,1229.0,4.0
NGẮM THÀNH PHỐ VÀ SÔNG XINH ĐẸP MỖI NGÀY! CHỐT LẸ TAY CĂN DUPLEX 4PN VISTA VERDE - TẦNG CAO FULL NT,78.34,Vista Verde," Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",17.0,217.0,4.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/-ban-4pn-full-noi-that-thiet-ke-dep-16-ty-bao-het-so-hong-pr37382832,05/02/2025,15/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,45-318 m²,1152.0,4.0
"SIÊU PHẨM DUPLEX 5PN VISTA VERDE TẦNG TIỆN ÍCH 353M2 NỘI THẤT ĐẲNG CẤP NHẤT TOÀN DỰ ÁN, CHỐT NHANH!",81.3,Vista Verde," Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",28.7,353.0,5.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/ban-2pn-dt-74m2-6-2-ty-tang-cao-view-song-lh-0977680053-pr37382888,05/02/2025,15/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,45-318 m²,1152.0,4.0
Hùng Nguyễn: Bán căn duplex tầng cao bao trọn view thành phố 183m2 thông tầng giá chỉ 52 tỷ,284.15,Zeit River Thủ Thiêm," Phường An Khánh, Quận 2, Hồ Chí Minh",52.0,183.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-an-khanh-prj-zeit-river-thu-thiem/hung-nguyen-ban-duplex-tang-cao-bao-tron-view-thanh-pho-183m2-thong-tang-gia-chi-52-ty-pr41771418,05/02/2025,15/02/2025,23/7/2023 mở bán tiếp GĐ2,Công ty GS Engineering & Construction,Nan,,50-140 m²,300.0,2.0
The River đã có sổ hồng chính chủ cần bán căn 3 phòng ngủ view sông có thang máy riêng giá 22 tỷ,157.14,The River Thủ Thiêm," Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh",22.0,140.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-an-khanh-prj-the-river-thu-thiem/-da-so-hong-chinh-chu-ban-3-phong-ngu-view-song-thang-may-rieng-gia-22-ty-pr41728559,05/02/2025,15/02/2025,Đã bàn giao,Công Ty Cổ phần Phát triển Bất động sản Refico,Nan,,57-185 m²,525.0,3.0
Sở hữu căn hộ Quận 2 chỉ từ 280 tri.ệu  Giấc mơ trong tầm tay,46.67,Căn hộ Citi Grand," Nguyễn Thị Định, Cát Lái, Quận 2, Hồ Chí Minh",2.8,60.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-cat-lai-prj-can-ho-citi-grand/so-huu-quan-2-chi-tu-280-tri-eu-giac-mo-trong-tam-tay-pr42098426,05/02/2025,15/02/2025,Đang mở bán,Công ty Cổ phần Kiến Á,Nan,,,666.0,2.0
"Hình thật! 2PN Brilliant view sông + Q1 cực đẹp, diện tích lớn 125m2 có SH bán nhanh 13.5 tỷ",108.0,Diamond Island," Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",13.5,125.0,3.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-binh-trung-tay-prj-diamond-island/hinh-that-2pn-brilliant-view-song-q1-cuc-dep-dien-tich-lon-125m2-co-sh-ban-nhanh-13-5-ty-pr40880441,05/02/2025,15/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
"Bán lỗ căn hộ hạng sang Zeit River 2PN (Tháp T1) view đẹp trung tâm, lầu cao",152.58,Zeit River Thủ Thiêm," An Khánh, Quận 2, Hồ Chí Minh",14.8,97.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-an-khanh-prj-zeit-river-thu-thiem/ban-lo-hang-sang-2pn-thap-t1-view-dep-trung-tam-lau-cao-pr42098511,05/02/2025,15/02/2025,23/7/2023 mở bán tiếp GĐ2,Công ty GS Engineering & Construction,Nan,,50-140 m²,300.0,2.0
"Tin thật giá thật! Duplex 3PN tầng tiện ích 175m2 chỉ 13.5 tỷ all - in, full nội thất sang trọng",77.14,Vista Verde," Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",13.5,175.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/tin-that-gia-that-duplex-3pn-tang-tien-ich-175m2-chi-11-ty-all-in-full-noi-that-sang-trong-pr40356196,05/02/2025,15/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,45-318 m²,1152.0,4.0
"Căn góc 4PN 203m2 tháp Orchid tầng cao view sông trực diện, sẵn sổ, sẵn hợp đồng thuê 60tr/tháng",75.98,Vista Verde," Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",15.5,204.0,4.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/-goc-4pn-203m2-thap-orchid-tang-cao-view-song-truc-dien-san-so-san-hop-dong-thue-60tr-thang-pr41534642,05/02/2025,15/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,45-318 m²,1152.0,4.0
